TR11905-7	Sporothrix schenckii Detection	Micro	ACTIVE	\N	\N	\N	\N
TR11906-5	Chlamydia pneumoniae Serology	Micro	ACTIVE	\N	\N	\N	\N
TR11907-3	Chlamydophila psittaci DNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR11908-1	HIV Subtyping	Micro	ACTIVE	2021-05-12	\N	\N	\N
TR11909-1	Electron Microscopy Microbiology	Micro	ACTIVE	\N	\N	\N	\N
TR11910-7	Avian Influenza Antibody	Micro	ACTIVE	2014-04-18	\N	\N	\N
TR11911-5	Chikungunya Virus Antibody	Micro	ACTIVE	2014-04-18	\N	\N	\N
TR11912-3	Ebola Virus Antibody	Micro	ACTIVE	2014-04-18	\N	\N	\N
TR11913-1	Hepatitis D Virus Detection	Micro	ACTIVE	\N	\N	\N	\N
TR11914-9	Hepatitis E Virus Detection	Micro	ACTIVE	\N	\N	\N	\N
TR11915-6	Herpes Virus 6 Detection	Micro	ACTIVE	\N	\N	\N	\N
TR11916-4	HIV Viral Load	Micro	ACTIVE	\N	\N	\N	\N
TR11917-2	HIV 1 Antibody	Micro	ACTIVE	2014-04-18	\N	\N	\N
TR11918-0	HIV 2 Viral Load	Micro	ACTIVE	\N	\N	\N	\N
TR11919-8	HTLV 1 Detection	Micro	ACTIVE	\N	\N	\N	\N
TR11920-6	HTLV 1 and 2 Viral Load	Micro	ACTIVE	\N	\N	\N	\N
TR11921-4	HTLV 2 Detection	Micro	ACTIVE	\N	\N	\N	\N
TR11922-2	Junin Virus Antibody	Micro	ACTIVE	2014-05-16	\N	\N	\N
TR11923-0	Lymphocytic Choriomeningitis Virus Serology	Micro	ACTIVE	\N	\N	\N	\N
TR11924-8	Ross River Virus Antibody	Micro	ACTIVE	2014-04-18	\N	\N	\N
TR11925-5	Rift Valley Fever Virus Antibody	Micro	ACTIVE	2014-04-18	\N	\N	\N
TR11926-3	Venezuelan equine encephalitis virus Serology	Micro	ACTIVE	\N	\N	\N	\N
TR11927-1	Yellow Fever Virus Serology	Micro	ACTIVE	\N	\N	\N	\N
TR11928-9	Borrelia burgdorferi Detection	Micro	ACTIVE	\N	\N	\N	\N
TR11929-7	Francisella tularensis Identification	Micro	ACTIVE	\N	\N	\N	\N
TR11930-5	Burkholderia species Identification	Micro	ACTIVE	\N	\N	\N	\N
TR11931-3	Brucella species Identification	Micro	ACTIVE	\N	\N	\N	\N
TR11932-1	Bacillus anthracis Identification	Micro	ACTIVE	\N	\N	\N	\N
TR11933-9	Mycobacterium species Identification	Micro	ACTIVE	\N	\N	\N	\N
TR11934-7	Hepatitis B DNA Viral Load	Micro	ACTIVE	2025-09-25	\N	\N	\N
TR11935-4	Culture	Micro	ACTIVE	2022-12-15	\N	\N	\N
TR11936-2	Hepatitis C RNA Viral Load	Micro	ACTIVE	2025-09-25	\N	\N	\N
TR11937-0	Albumin/Creatinine Ratio	Chem	ACTIVE	2023-01-26	\N	\N	100000.186.500
TR11938-8	Fondaparinux	Hem	ACTIVE	\N	\N	\N	\N
TR11939-6	Thrombin Time Correction	Hem	ACTIVE	\N	\N	\N	\N
TR11940-4	PT, Control	Hem	ACTIVE	\N	\N	\N	\N
TR11941-2	aPTT, Control	Hem	ACTIVE	\N	\N	\N	\N
TR11942-0	Janus kinase 2	Hem	ACTIVE	\N	\N	\N	\N
TR11943-8	Manual Differential and Morphology	Hem	ACTIVE	\N	\N	\N	\N
TR11944-6	RAST Test	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR11945-3	Challenge procedure	Chem	ACTIVE	\N	\N	\N	\N
TR11946-1	Duration from last dose	Chem	ACTIVE	\N	\N	\N	\N
TR11947-9	Fecal Weight	Chem	ACTIVE	\N	\N	\N	\N
TR11948-7	Hours of Collection	Chem	ACTIVE	\N	\N	\N	\N
TR11949-5	Hours Since Last Meal	Chem	ACTIVE	2014-08-01	\N	\N	100000.075.000
TR11950-3	Collection Time Interval from Baseline 1st specimen	Chem	ACTIVE	\N	\N	\N	\N
TR11951-1	Collection Time Interval from Baseline 2nd specimen	Chem	ACTIVE	\N	\N	\N	\N
TR11952-9	Collection Time Interval from Baseline 3rd specimen	Chem	ACTIVE	\N	\N	\N	\N
TR11953-7	Collection Time Interval from Baseline 4th specimen	Chem	ACTIVE	\N	\N	\N	\N
TR11954-5	Collection Time Interval from Baseline 5th specimen	Chem	ACTIVE	\N	\N	\N	\N
TR11955-8	Collection Time Interval from Baseline 6th specimen	Chem	ACTIVE	\N	\N	\N	\N
TR11956-0	Collection Time Interval from Baseline 7th specimen	Chem	ACTIVE	\N	\N	\N	\N
TR11957-8	Collection Time Interval from Baseline 8th specimen	Chem	ACTIVE	\N	\N	\N	\N
TR11958-6	Tumor Necrosis Factor alpha	Chem	ACTIVE	\N	\N	\N	\N
TR11959-4	Lactoferrin	Chem	ACTIVE	\N	\N	\N	\N
TR11960-2	Thromboxane B2	Chem	ACTIVE	\N	\N	\N	\N
TR11961-0	Transmittable Disease Markers	Micro	ACTIVE	\N	\N	\N	\N
TR11962-8	Acinetobacter Screen	Micro	ACTIVE	\N	\N	\N	\N
TR11963-6	Blood Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11964-4	Bone Marrow Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11965-1	Bone Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11966-9	Tissue Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11967-7	Cerebrospinal Fluid Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11968-5	Cerebrospinal Fluid DNA and/or RNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR11969-3	Cornea Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11970-1	Dialysate Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11971-9	Synovial Fluid Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11972-7	Ear Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11973-5	Eye Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11974-3	Drainage Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11975-0	Throat Culture	Micro	ACTIVE	2023-12-08	\N	\N	\N
TR11976-8	Urine Culture	Micro	ACTIVE	2023-12-08	\N	\N	500000.102.000
TR11977-6	Catheter Tip Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11978-4	Fluid Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11979-2	Genital Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11980-0	Wound Culture	Micro	ACTIVE	2023-12-08	\N	\N	\N
TR11981-8	Incision Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11982-6	Respiratory Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11983-4	Helicobacter pylori Culture	Micro	ACTIVE	2013-11-01	\N	\N	\N
TR11984-2	Multiresistant Organism Screen	Micro	INACTIVE	2013-12-15	\N	\N	\N
TR11985-9	Chlamydia Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11986-7	Trichomonas Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11987-5	Nose Culture	Micro	ACTIVE	\N	\N	\N	\N
TR11988-3	Stool Culture	Micro	ACTIVE	2022-12-15	\N	\N	\N
TR11989-1	Vaginal Culture	Micro	ACTIVE	2023-03-31	\N	\N	\N
TR11990-9	Hippuric Acid	Chem	ACTIVE	\N	\N	\N	\N
TR11991-7	Inhibin A Hormone	Chem	ACTIVE	\N	\N	\N	\N
TR11992-5	Anti-Mullerian Hormone	Chem	ACTIVE	\N	\N	\N	\N
TR11993-3	Blister culture	Micro	ACTIVE	2013-11-01	\N	\N	\N
TR11994-1	Urea Nitrogen (BUN)	Chem	ACTIVE	\N	\N	\N	\N
TR11995-8	Cervix Culture	Micro	ACTIVE	2023-03-31	\N	\N	\N
TR11996-6	Glucose Tolerance Test 1h	Chem	INACTIVE	2013-09-08	2013-09-09	\N	\N
TR11997-4	Glucose Tolerance Test 5 Hour	Chem	INACTIVE	2022-09-30	\N	\N	\N
TR11998-2	Pleural Fluid Culture	Micro	ACTIVE	2013-05-28	\N	\N	\N
TR11999-0	Bartonella Culture	Micro	ACTIVE	\N	\N	\N	\N
TR12000-6	Bronchial Lavage Culture	Micro	ACTIVE	\N	\N	\N	\N
TR12001-4	Sputum Culture	Micro	ACTIVE	2023-12-08	\N	\N	\N
TR12002-2	Burn Culture	Micro	ACTIVE	\N	\N	\N	\N
TR12003-0	Anaerobic Culture	Micro	ACTIVE	2014-09-05	\N	\N	500000.101.000
TR12004-8	Gastric Culture	Micro	ACTIVE	\N	\N	\N	\N
TR12005-5	Collection interval from baseline	Chem	ACTIVE	\N	\N	\N	\N
TR12006-3	Challenge Test Procedure	Chem	INACTIVE	2022-09-30	\N	\N	\N
TR12007-1	Water Deprivation Test	Chem	ACTIVE	\N	\N	\N	\N
TR12008-9	Calcitonin Stimulation Timed Test	Chem	ACTIVE	\N	\N	\N	\N
TR12009-7	Lysergate Diethylamide	Chem	ACTIVE	\N	\N	\N	\N
TR12010-5	Glucose Tolerance Test 1 Hour	Chem	INACTIVE	2012-05-30	\N	\N	\N
TR12011-3	Deamidated Gliadin Antibodies	Chem	ACTIVE	\N	\N	\N	\N
TR12012-1	Vitamin D Binding Protein	Chem	ACTIVE	\N	\N	\N	\N
TR12014-7	Deamidated Gliadin Antibody IgG	Chem	ACTIVE	\N	\N	\N	\N
TR12016-2	Deamidated Gliadin Antibody IgA	Chem	ACTIVE	\N	\N	\N	\N
TR12017-0	First Trimester Screening	Chem	INACTIVE	2022-09-30	\N	\N	\N
TR12018-8	Maternal Serum Screening	Chem	INACTIVE	2022-09-30	\N	\N	\N
TR12019-6	Integrated Screening	Chem	ACTIVE	\N	\N	\N	\N
TR12020-4	Amniotic Fluid Prenatal Screening	Chem	ACTIVE	\N	\N	\N	\N
TR12021-2	Placental Function Test	Chem	ACTIVE	\N	\N	\N	\N
TR12022-0	Gliadin IgA Antibodies	Chem	ACTIVE	\N	\N	\N	\N
TR12023-8	Gliadin IgG Antibodies	Chem	ACTIVE	\N	\N	\N	\N
TR12024-6	Blackeye Pea IgE	Chem	ACTIVE	\N	\N	\N	\N
TR12025-3	Aspirate Culture	Micro	ACTIVE	\N	\N	\N	\N
TR12026-1	Anal Culture	Micro	ACTIVE	\N	\N	\N	\N
TR12027-9	Oral Culture	Micro	ACTIVE	\N	\N	\N	\N
TR12028-7	Abscess Culture	Micro	ACTIVE	\N	\N	\N	\N
TR12029-5	Skin Culture	Micro	ACTIVE	\N	\N	\N	\N
TR12030-3	Staph Screen (Neonatal)	Micro	ACTIVE	\N	\N	\N	\N
TR12031-1	Semen Fluid Culture	Micro	ACTIVE	\N	\N	\N	\N
TR12032-9	Ulcer Culture	Micro	ACTIVE	\N	\N	\N	\N
TR12033-7	Sinus Culture	Micro	ACTIVE	\N	\N	\N	\N
TR12034-5	Nail Culture	Micro	ACTIVE	2015-03-06	\N	\N	\N
TR12035-2	Thermal Amplitude	Blood Bank	ACTIVE	\N	\N	\N	\N
TR12036-0	Xanthachromia	Chem	ACTIVE	\N	\N	\N	\N
TR12037-8	Ferritin Panel	Chem	ACTIVE	\N	\N	\N	\N
TR12038-6	Vancomycin level	Chem	ACTIVE	\N	\N	\N	\N
TR12039-4	Tissue Transglutaminase Antibodies	Chem	ACTIVE	2022-09-16	\N	\N	\N
TR12040-2	Fecal Calprotectin	Chem	ACTIVE	\N	\N	\N	\N
TR12041-0	Galectin 3	Chem	ACTIVE	\N	\N	\N	\N
TR12042-8	Anaplasma phagocytophilum DNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR12043-6	Bartonella species DNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR12044-4	Ehrlichia chaffeensis DNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR12045-1	Listeria Typing	Micro	ACTIVE	\N	\N	\N	\N
TR12046-9	Malarial Anitbody	Micro	ACTIVE	2014-04-18	\N	\N	\N
TR12047-7	Parvovirus B19 Antibody IgG and IgM	Micro	ACTIVE	\N	\N	\N	\N
TR12048-5	Pneumocystis jiroveci DNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR12049-3	Coxiella burnetii DNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR12050-1	Rickettsia species DNA and/or RNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR12051-9	HLA Typing	Hem	ACTIVE	\N	\N	\N	\N
TR12052-7	Oxygen Dissociation Curve (ODC), P50	Hem	ACTIVE	\N	\N	\N	\N
TR12053-5	Human anti-Mouse Antibody	Hem	ACTIVE	\N	\N	\N	\N
TR12054-3	Thiopurine methyltransferase	Hem	ACTIVE	\N	\N	\N	\N
TR12055-0	Levetiracetam	Chem	ACTIVE	\N	\N	\N	\N
TR12056-8	Water Deprivation Test	Chem	INACTIVE	2022-09-30	\N	\N	\N
TR12057-6	Calcitonin Stimulation Test	Chem	ACTIVE	\N	\N	\N	\N
TR12058-4	TPN Triglyceride	Chem	ACTIVE	\N	\N	\N	\N
TR12059-2	Alpha N-acetylgalactosaminidase	Chem	ACTIVE	\N	\N	\N	\N
TR12060-0	Alpha N-acetylglucosaminidase	Chem	ACTIVE	\N	\N	\N	\N
TR12061-8	Acetoacetate	Chem	ACTIVE	\N	\N	\N	\N
TR12062-6	Food Allergen Mix 71 (Caraway+Cardamon+Mace+Clove)	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR12063-4	Ictalurus punctatus antibody	Chem	ACTIVE	\N	\N	\N	\N
TR12064-2	Cesium	Chem	ACTIVE	\N	\N	\N	\N
TR12065-9	Chitotriosidase	Chem	ACTIVE	\N	\N	\N	\N
TR12066-7	Cobalt and Chromium	Chem	ACTIVE	\N	\N	\N	\N
TR12067-5	Aquaporin-4 antibody	Chem	ACTIVE	\N	\N	\N	\N
TR12068-3	N-acetylgalactosamine-4-sulfatase	Chem	ACTIVE	\N	\N	\N	\N
TR12069-1	Aryl Sulfatase E	Chem	ACTIVE	\N	\N	\N	\N
TR12070-9	Aspartylglucosaminidase	Chem	INACTIVE	2013-06-30	2013-07-01	\N	\N
TR12071-7	Food Allergen Mix 72 (Fennel seed+Basil+Anise+Ginger) IgE	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR12072-5	Galactosylceramidase	Chem	ACTIVE	\N	\N	\N	\N
TR12073-3	Beta Galactosidase	Chem	ACTIVE	\N	\N	\N	\N
TR12075-8	Beta Glucocerebrosidase	Chem	ACTIVE	\N	\N	\N	\N
TR12076-6	Beta glucuronidase	Chem	ACTIVE	\N	\N	\N	\N
TR12078-2	Biotinidase	Chem	ACTIVE	\N	\N	\N	\N
TR12079-0	Bicarbonate	Chem	ACTIVE	\N	\N	\N	\N
TR12080-8	Complement C3 Nephritic Factor	Chem	ACTIVE	\N	\N	\N	\N
TR12081-6	Avian Allergens	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR12082-4	Nordazepam	Chem	ACTIVE	\N	\N	\N	\N
TR12083-2	Marburg Virus Antibody	Micro	ACTIVE	2014-04-18	\N	\N	\N
TR12084-0	Tropheryma whipplei Serology	Micro	ACTIVE	\N	\N	\N	\N
TR12085-7	California Group Virus Antibody	Micro	ACTIVE	2014-04-18	\N	\N	\N
TR12086-5	Crimean Congo Serology	Micro	ACTIVE	\N	\N	\N	\N
TR12087-3	Viral DNA and/or RNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR12088-1	Neisseria meningitidis Antibody	Micro	ACTIVE	\N	\N	\N	\N
TR12089-9	Helicobacter pylori IgG	Micro	ACTIVE	\N	\N	\N	\N
TR12090-7	Rubella Virus IgG and IgM	Micro	ACTIVE	\N	\N	\N	\N
TR12091-5	Measles Virus Antibody IgG and IgM	Micro	ACTIVE	\N	\N	\N	\N
TR12092-3	Haemophilus influenzae Serotyping	Micro	ACTIVE	2014-06-06	\N	\N	\N
TR12093-1	Mumps Virus IgG and IgM	Micro	ACTIVE	\N	\N	\N	\N
TR12094-9	Neisseria meningitidis Screen	Micro	ACTIVE	\N	\N	\N	\N
TR12095-6	Varicella Zoster Virus IgG and IgM	Micro	ACTIVE	\N	\N	\N	\N
TR12096-4	Fungal DNA and/or RNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR12097-2	Parasitic DNA and/or RNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR12098-0	Bacterial DNA and/or RNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR12099-8	Trypanosoma species DNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR12100-4	Streptococcus pneumoniae genotyping	Micro	ACTIVE	\N	\N	\N	\N
TR12101-2	Streptococcus Serotyping	Micro	ACTIVE	2013-04-28	\N	\N	\N
TR12102-0	Varicella Zoster Virus Shell Vial Culture	Micro	ACTIVE	\N	\N	\N	\N
TR12104-6	MTB Complex Resistance	Micro	ACTIVE	2014-03-07	\N	\N	\N
TR12105-3	Chlamydia trachomatis (NAAT)	Micro	ACTIVE	\N	\N	\N	\N
TR12106-1	Neisseria gonorrhoeae (NAAT)	Micro	ACTIVE	\N	\N	\N	\N
TR12107-9	Norovirus Direct ICT	Micro	ACTIVE	\N	\N	\N	\N
TR12108-7	ABO/Rh Repeat Group	Blood Bank	ACTIVE	2023-01-26	\N	\N	\N
TR12109-5	Thrombin-Antithrombin complex	Hem	ACTIVE	\N	\N	\N	\N
TR12110-3	Lysergate diethylamide (LSD)	Chem	INACTIVE	2022-09-30	\N	\N	\N
TR12111-1	Tay-Sachs Genetic Testing	Chem	ACTIVE	\N	\N	\N	\N
TR12112-9	Retinol Binding Protein	Chem	ACTIVE	\N	\N	\N	\N
TR12113-7	Alpha-Fucosidase	Chem	ACTIVE	\N	\N	\N	\N
TR12114-5	Alpha-Galactosidase	Chem	ACTIVE	\N	\N	\N	\N
TR12115-2	Alpha-Glucosidase	Chem	ACTIVE	\N	\N	\N	\N
TR12116-0	Alpha-Iduronidase	Chem	ACTIVE	\N	\N	\N	\N
TR12117-8	Alpha-Mannosidase	Chem	ACTIVE	\N	\N	\N	\N
TR12118-6	Aspartylglucosaminidase	Chem	ACTIVE	\N	\N	\N	\N
TR12119-4	Pneumocystis carinii Serology	Micro	ACTIVE	\N	\N	\N	\N
TR12120-2	Serratia Screening	Micro	ACTIVE	\N	\N	\N	\N
TR12121-0	Cyclosporine (C1)	Chem	ACTIVE	\N	\N	\N	\N
TR12122-8	Cyclosporine (C3)	Chem	ACTIVE	\N	\N	\N	\N
TR12123-6	Cyclosporine (C4)	Chem	ACTIVE	\N	\N	\N	\N
TR12124-4	HIV 1 Drug Resistance	Micro	ACTIVE	2025-10-30	\N	\N	\N
TR12125-1	Mycobacterium tuberculosis complex DNA	Micro	ACTIVE	\N	\N	\N	\N
TR12126-9	Tissue Parasite Microscopy	Micro	ACTIVE	\N	\N	\N	\N
TR12127-7	Vancomycin Susceptibility	Micro	ACTIVE	\N	\N	\N	\N
TR12128-5	Glucose Tolerance Test 0.5H	Chem	ACTIVE	\N	\N	\N	\N
TR12129-3	Glucose Tolerance Test 1H	Chem	ACTIVE	\N	\N	\N	\N
TR12130-1	Glucose Tolerance Test 1.5H	Chem	ACTIVE	\N	\N	\N	\N
TR12131-9	Glucose Tolerance Test Pre dose	Chem	ACTIVE	\N	\N	\N	\N
TR12132-7	Food Allergen Mix 70 (Tarragon+Lovage+Marjoram+Thyme) Ab IgE	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR12133-5	Cannabinoid Confirmation, GCMS	Chem	ACTIVE	\N	\N	\N	\N
TR12134-3	Cocaine Confirmation, GCMS	Chem	ACTIVE	\N	\N	\N	\N
TR12135-0	Nicotine + Cotinine	Chem	ACTIVE	\N	\N	\N	\N
TR12136-8	Opiate Confirmation, GCMS	Chem	ACTIVE	\N	\N	\N	\N
TR12137-6	Giant Grouper	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR12138-4	C-Urea Breath Test	Chem	ACTIVE	\N	\N	\N	\N
TR12139-2	Iduronate 2 sulfatase	Chem	ACTIVE	\N	\N	\N	\N
TR12140-0	Jamestown Canyon Virus Antibody	Micro	ACTIVE	\N	\N	\N	\N
TR12141-8	Leflunomide	Chem	ACTIVE	\N	\N	\N	\N
TR12142-6	Lima Bean	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR12143-4	Lymphocyte Mitogen	Hem	ACTIVE	\N	\N	\N	\N
TR12144-2	Mephenytoin	Chem	ACTIVE	\N	\N	\N	\N
TR12145-9	Mitochondrial Respiratory Chain Enzyme	Chem	ACTIVE	\N	\N	\N	\N
TR12146-7	Mitotane	Chem	ACTIVE	\N	\N	\N	\N
TR12147-5	Morphine	Chem	ACTIVE	\N	\N	\N	\N
TR12148-3	Interferon Antibody	Serology	ACTIVE	\N	\N	\N	\N
TR12149-1	Niobium	Chem	ACTIVE	\N	\N	\N	\N
TR12150-9	Nuclear matrix protein 22 (NMP 22)	Serology	ACTIVE	\N	\N	\N	\N
TR12151-7	Oxygen Saturation	Chem	ACTIVE	\N	\N	\N	\N
TR12152-5	Orange Roughy Ab IgE	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR12153-3	Pseudoephedrine	Chem	ACTIVE	\N	\N	\N	\N
TR12154-1	Psyllium Seed Ab IgE	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR12155-8	Neopterin/Biopterin Ratio	Chem	ACTIVE	\N	\N	\N	\N
TR12156-6	Pumpkin Seed Ab IgE	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR12158-2	Rabbit Epithelium Ab IgE	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR12159-0	Rabbit Meat Ab IgE	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR12160-8	Weed Allergen Mix 209 (Common ragweed+Western ragweed+Giant ragweed)	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR12161-6	Coagulation Factor VIII and Inhibitor	Hem	ACTIVE	\N	\N	\N	\N
TR12162-4	Coagulation Factor IX and Inhibitor	Hem	ACTIVE	\N	\N	\N	\N
TR12163-2	Sudan Black	Hem	ACTIVE	\N	\N	\N	\N
TR12164-0	Benzodiazepine	Chem	ACTIVE	\N	\N	\N	\N
TR12165-7	Itraconazole	Chem	ACTIVE	\N	\N	\N	\N
TR12166-5	Neuromyelitis optica (NMO) IgG	Chem	ACTIVE	\N	\N	\N	\N
TR12167-3	Streptomycin HPLC	Chem	ACTIVE	\N	\N	\N	\N
TR12168-1	Acylglycine	Chem	ACTIVE	\N	\N	\N	\N
TR12169-9	Voriconazole	Chem	ACTIVE	\N	\N	\N	\N
TR12170-7	Brodifacoum	Chem	ACTIVE	\N	\N	\N	\N
TR12171-5	Neutrophil Adherance	Hem	ACTIVE	\N	\N	\N	\N
TR12172-3	Therapeutic Phlebotomy	Hem	ACTIVE	\N	\N	\N	\N
TR12173-1	Tilapia	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR12174-9	Toxic Metal Panel (Arsenic, Cadmium, Lead, Mercury, Nickel, Thallium, Aluminum, Antimony, Bismuth, Barium, Titanium, Uranium, Palladium, Silver, Beryllium)	Chem	ACTIVE	\N	\N	\N	\N
TR12176-4	Trace Metal Panel (As, Cd, Pb, Mg, Ni, Tl, Al, Sb, Bi, Ba, Ti, Ur, Pd, Ag, Be, Cr, Co, Cu, Mg, Mn, Mo, V, Zn, B, Ca, Fe, Se, Sr, Sn)	Chem	ACTIVE	\N	\N	\N	\N
TR12177-2	Tree Allergen Mix 4 (White oak+White elm+London plane or Maple leaf sycamore+Willow+Cottonwood) Ab IgE	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR12178-0	Tree Allergen Mix 6 (Boxelder+Silver birch+American beech+White oak+California walnut) IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR12179-8	Weed Allergen Mix 3 (Mugwort+Goosefoot or Lambs quarters+English plantain+Goldenrod+Nettle) IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR12180-6	Weed Allergen Mix 6 (English plantain+Goosefoot or Lambs quarters+Saltwort+Sheep sorrel) IgE Ab	Allergen	ACTIVE	2024-02-09	\N	\N	\N
TR12181-4	Zirconium	Chem	ACTIVE	\N	\N	\N	\N
TR12182-2	Intestinal Hormone Panel	Chem	ACTIVE	\N	\N	\N	\N
TR12183-0	Glucose Meter Reading	Chem	ACTIVE	\N	\N	\N	\N
TR12184-8	Strepcoccal Serotyping	Micro	ACTIVE	\N	\N	\N	\N
TR12185-5	Drug Screen	Chem	ACTIVE	\N	\N	\N	\N
TR12186-3	Valine	Chem	ACTIVE	\N	\N	\N	\N
TR12187-1	Alanine	Chem	ACTIVE	\N	\N	\N	\N
TR12189-7	Amitriptyline + Nortriptyline	Chem	ACTIVE	\N	\N	\N	\N
TR12190-5	HLA-B*5701	Chem	ACTIVE	\N	\N	\N	\N
TR12191-3	Antibody Coated Bacteria	Micro	ACTIVE	\N	\N	\N	\N
TR12192-1	Sporotrichosis Serology	Micro	ACTIVE	\N	\N	\N	\N
TR12193-9	Semen Analysis Vasovasostomy	Pathology	ACTIVE	\N	\N	\N	\N
TR12194-7	Peritoneal Equilibration Test (PET)	Chem	ACTIVE	2014-04-18	\N	\N	\N
TR12196-2	Aspergillosis Panel	Micro	ACTIVE	\N	\N	\N	\N
TR12197-0	Varicella Zoster Virus DNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR12198-8	Enterovirus RNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR12199-6	Molecular Typing	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR12200-2	Erythropoietin Antibodies	Immuno	ACTIVE	\N	\N	\N	\N
TR12201-0	Essential Metal Panel	Chem	ACTIVE	\N	\N	\N	\N
TR12202-8	Filipin Binding Assay	Chem	ACTIVE	\N	\N	\N	\N
TR12203-6	Hereditary Spherocytosis Screening	Hem	ACTIVE	\N	\N	\N	\N
TR12204-4	Hypoxanthine Guanine Phosphoribosyl Transferase	Chem	ACTIVE	\N	\N	\N	\N
TR12205-1	Tripeptidyl Peptidase 1	Chem	ACTIVE	\N	\N	\N	\N
TR12206-9	Iduronate 2-Sulfate Sulfatase	Chem	ACTIVE	\N	\N	\N	\N
TR12207-7	Fentanyl	Chem	ACTIVE	\N	\N	\N	\N
TR12208-5	Vancomycin 2H post dose	Chem	ACTIVE	\N	\N	\N	\N
TR12209-3	Calcium.ionized Post Filter	Chem	ACTIVE	\N	\N	\N	\N
TR12210-1	Cytomegalovirus DNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR12211-9	Glucose 1 Hour Post Meal	Chem	ACTIVE	\N	\N	\N	\N
TR12212-7	Bordetella pertussis DNA	Micro	ACTIVE	2025-11-26	\N	\N	\N
TR12215-0	Giardiasis Serology	Micro	ACTIVE	2021-05-12	\N	\N	\N
TR12217-6	Mucopolysaccharide Screen	Chem	ACTIVE	\N	\N	\N	\N
TR12218-4	Sphingomyelinase	Chem	ACTIVE	\N	\N	\N	\N
TR12219-2	ENA Antibody Identification	Serology	ACTIVE	2013-09-06	\N	\N	\N
TR12220-0	S-Phenyl-N-Acetylcysteine (S-PMA)	Chem	ACTIVE	\N	\N	\N	\N
TR12221-8	Cholesterol esterase	Chem	ACTIVE	\N	\N	\N	\N
TR12222-6	Bacterial Endotoxin Test	Micro	ACTIVE	\N	\N	\N	\N
TR12223-4	Herpes Virus 8 Antibody	Chem	ACTIVE	\N	\N	\N	\N
TR12224-2	Alpha-Glucosamine Acetyltransferase	Chem	ACTIVE	\N	\N	\N	\N
TR12225-9	Thrombophilia Molecular Analysis	Pathology	ACTIVE	2025-08-28	\N	\N	\N
TR12226-7	Sialidase	Chem	ACTIVE	\N	\N	\N	\N
