3867	SCC	LifeLabs	68 Hastings Street	\N	Bancroft	KOL 1C0	2.16.840.1.113883.3.59.2	ACTIVE
3868	SCC	Gamma-Dynacare Medical Laboratories	3695 Keele Street	\N	North York	M3J 1N2	2.16.840.1.113883.3.59.2	ACTIVE
3869	SCC	Four Counties Health Services	1824 Concession Drive	\N	Newbury	N0L 1Z0	2.16.840.1.113883.3.59.2	ACTIVE
3870	SCC	LifeLabs	301 Victoria Avenue	\N	Fort Frances	P9A 2C1	2.16.840.1.113883.3.59.2	ACTIVE
3871	SCC	Huronia District Hospital - Penetanguishene Hospital Site	25 Jeffery Street	\N	Penetanguishene	L9M 1K6	2.16.840.1.113883.3.59.2	ACTIVE
3873	SCC	Gamma-Dynacare Medical Laboratories	385 Fairway Road South	\N	Kitchener	N2C 2N9	2.16.840.1.113883.3.59.2	ACTIVE
3874	SCC	Burk's Falls and District Health Centre Site	150 Huston Street	\N	Burk's Falls	P0A 1C0	2.16.840.1.113883.3.59.2	ACTIVE
3875	SCC	LifeLabs	751 Victoria Street South	\N	Kitchener	N2M 5N4	2.16.840.1.113883.3.59.2	ACTIVE
3876	SCC	LifeLabs	119 Pine Street South	\N	Timmins	P4N 2K3	2.16.840.1.113883.3.59.2	ACTIVE
3877	SCC	LifeLabs	Medical/Dental Services Building, Building 0-142	El Alamein Street	Borden	L0M 1C0	2.16.840.1.113883.3.59.2	ACTIVE
3878	SCC	LifeLabs	474 College Street	\N	Toronto	M6G 1A4	2.16.840.1.113883.3.59.2	ACTIVE
3879	SCC	LifeLabs	5805 Yonge Street	\N	North York	M2M 3T9	2.16.840.1.113883.3.59.2	ACTIVE
3880	SCC	LifeLabs	398 Royal York Road	\N	Etobicoke	M8Y 2R6	2.16.840.1.113883.3.59.2	ACTIVE
3881	SCC	LifeLabs	187 St. Clair Avenue West	\N	Toronto	M4V 1P7	2.16.840.1.113883.3.59.2	ACTIVE
3882	SCC	Thorne Nursing Station	99 Cedar Street	PO Box 42	Thorne	P0H 2J0	2.16.840.1.113883.3.59.2	ACTIVE
3883	SCC	LifeLabs	1104 Sheppard Avenue East	\N	North York	M2K 2V9	2.16.840.1.113883.3.59.2	ACTIVE
3884	SCC	Gamma-Dynacare Medical Laboratories	10 Unionville Gate	\N	Markham	L3R 0W7	2.16.840.1.113883.3.59.2	ACTIVE
3885	SCC	Gamma-Dynacare Medical Laboratories	123 Edward Street	\N	Toronto	M5G 1G6	2.16.840.1.113883.3.59.2	ACTIVE
3886	SCC	LifeLabs	1371 Neilson Rd.	Suite 102	Scarborough	M1B 4Z8	2.16.840.1.113883.3.59.2	ACTIVE
3887	SCC	Gamma-Dynacare Medical Laboratories	180 Cambria Road North	\N	Goderich	N7A 4N8	2.16.840.1.113883.3.59.2	ACTIVE
3888	SCC	Gamma-Dynacare Medical Laboratories	2951 Walkers Line	\N	Burlington	L7M 4Y1	2.16.840.1.113883.3.59.2	ACTIVE
3891	SCC	Gamma-Dynacare Medical Laboratories	300 Rossland Rd. East	\N	Ajax	L1Z 0M1	2.16.840.1.113883.3.59.2	ACTIVE
3892	SCC	Alpha Laboratories Incorporated	555 Prince Charles Drive North	Suite 111	Welland	L3C 2T8	2.16.840.1.113883.3.59.2	ACTIVE
3894	SCC	Alpha Laboratories Incorporated	2 Thompson Crescent	Unit 2	Erin	N0B 1T0	2.16.840.1.113883.3.59.2	ACTIVE
3895	SCC	Alpha Laboratories Incorporated	622 College Street	Suite 203	Toronto	M6G 1B4	2.16.840.1.113883.3.59.2	ACTIVE
3896	SCC	Alpha Laboratories Incorporated	751 Pape Ave	LL	Toronto	M4K 3T1	2.16.840.1.113883.3.59.2	ACTIVE
3897	SCC	Alpha Laboratories Incorporated	1223 St. Clair Ave. West	Suite 304	Toronto	M6E 1B5	2.16.840.1.113883.3.59.2	ACTIVE
3899	SCC	Bio-Test Laboratory Incorporated	570 Lacolle Way Industrial Park	\N	Ottawa	K1C 1T1	2.16.840.1.113883.3.59.2	ACTIVE
3903	SCC	Alpha Laboratories Incorporated	2830 Keele Street	\N	Toronto	M3M 2G8	2.16.840.1.113883.3.59.2	ACTIVE
3907	SCC	Medical Laboratories of Windsor Limited	2462 Howard Avenue	\N	Windsor	N8X 3V6	2.16.840.1.113883.3.59.2	ACTIVE
3908	SCC	Medical Laboratories of Windsor Limited	2224 Walker Road	\N	Windsor	N8W 5L7	2.16.840.1.113883.3.59.2	ACTIVE
3911	SCC	Gamma-Dynacare Medical Laboratories	1 Centennial Dr	\N	Seaforth	N0K 1W0	2.16.840.1.113883.3.59.2	ACTIVE
3915	SCC	Alpha Laboratories Incorporated	510 Southdale Road East	Suite 202	London	N6E 1A5	2.16.840.1.113883.3.59.2	ACTIVE
3917	SCC	Alpha Laboratories Incorporated	2630 Rutherford Road	\N	Vaughan	L4K 0H2	2.16.840.1.113883.3.59.2	ACTIVE
3918	SCC	FlowLabs - Bay Street	790 Bay Street	Suite 935	Toronto	M5G 1N8	2.16.840.1.113883.3.59.2	ACTIVE
3921	SCC	Alpha Laboratories Incorporated	5959 Anderson Street	\N	Whitby	L1M 2E9	2.16.840.1.113883.3.59.2	ACTIVE
3925	SCC	Alpha Laboratories Incorporated	6870 Goreway Drive	Suite 102A	Mississauga	L4V 1P1	2.16.840.1.113883.3.59.2	ACTIVE
3926	SCC	FlowLabs - Kingston	76 Stuart Street	Kidd 5, 22.5.009	Kingston	K7L 2V7	2.16.840.1.113883.3.59.2	ACTIVE
3929	SCC	Dynacare	7700 Hurontario Street	\N	Brampton	L6Y 4M3	2.16.840.1.113883.3.59.2	ACTIVE
3933	SCC	Alpha Laboratories Incorporated	7163 Yonge Street	\N	Markham	L3T 0C8	2.16.840.1.113883.3.59.2	ACTIVE
3934	SCC	Gamma-Dynacare Medical Laboratories	1030 Kennedy Circle, Unit 3C	\N	Milton	L9T 0J9	2.16.840.1.113883.3.59.2	ACTIVE
3935	SCC	Gamma-Dynacare Medical Laboratories	1210 Castlemore Avenue	\N	Markham	L6E 0H7	2.16.840.1.113883.3.59.2	ACTIVE
3938	SCC	FlowLabs - Meadowvale Boulevard	2180 Meadowvale Boulevard	\N	Mississauga	L5N 5S3	2.16.840.1.113883.3.59.2	ACTIVE
3973	SCC	Alpha Laboratories Incorporated	3530 Derry Road East	Unit 208	Mississauga	L4T 4E3	2.16.840.1.113883.3.59.2	ACTIVE
3974	SCC	Alpha Laboratories Incorporated	124 Barker Street	Unit 2	London	N5Y 1X9	2.16.840.1.113883.3.59.2	ACTIVE
3976	SCC	Alpha Laboratories Incorporated	95 Bayly St. W.	Suite 208	Ajax	L1S 4E5	2.16.840.1.113883.3.59.2	ACTIVE
3977	SCC	Alpha Laboratories Incorporated	444 Duoro St	Suite 106	Stratford	N5A 0E6	2.16.840.1.113883.3.59.2	ACTIVE
3978	SCC	Alpha Laboratories Incorporated	140 Oxford St	Unit 104	London	N6A 5R9	2.16.840.1.113883.3.59.2	ACTIVE
3983	SCC	Alpha Laboratories Incorporated	191 McNaughton Road	\N	Vaughan	L6A 4E2	2.16.840.1.113883.3.59.2	ACTIVE
3988	SCC	Gamma-Dynacare Medical Laboratories	1824 Concession Drive	\N	Newbury	N0L 1Z0	2.16.840.1.113883.3.59.2	ACTIVE
3989	SCC	Alpha Laboratories Incorporated	4 Campbell Drive	\N	Uxbridge	L9P 1S4	2.16.840.1.113883.3.59.2	ACTIVE
3996	SCC	FlowLabs - St. Catharines	245 Pelham Road	Suite 104A	St. Catharines	L2S 1X8	2.16.840.1.113883.3.59.2	ACTIVE
3997	SCC	Dynacare	304 Victoria Avenue North	\N	Hamilton	L8L 5G4	2.16.840.1.113883.3.59.2	ACTIVE
4001	LAB	St. Joseph's General Hospital	70 Spine Road	\N	Elliot Lake	P5A 1X2	2.16.840.1.113883.3.59.1	ACTIVE
4002	LAB	Dr. Peter D. Pan Regional Laboratory	21 Sylvan Street West	\N	Kenora	P9N 3W7	2.16.840.1.113883.3.59.1	ACTIVE
4003	LAB	Manitoulin Health Centre	13 Meredith Street	P.O Box 640	Little Current	P0P 1K0	2.16.840.1.113883.3.59.1	ACTIVE
4004	LAB	Georgian Bay General Hospital -  Midland Site	1112 St. Andrews Drive	\N	Midland	L4R 4P4	2.16.840.1.113883.3.59.1	ACTIVE
4005	LAB	Lennox and Addington County General Hospital	8 Park Drive	\N	Napanee	K7R 2Z4	2.16.840.1.113883.3.59.1	ACTIVE
4006	LAB	The Salvation Army Grace Hospital	1156 Wellington Street	\N	Ottawa	K1Y 2Z4	2.16.840.1.113883.3.59.1	ACTIVE
4008	LAB	Sioux Lookout Meno Ya Win Health Centre	1 Meno Ya Win Way	P.O. Box 909	Sioux Lookout	P8T 1B4	2.16.840.1.113883.3.59.1	ACTIVE
4009	LAB	Quinte Health Care - Trenton Memorial Hospital	242 King Street	\N	Trenton	K8V 3X1	2.16.840.1.113883.3.59.1	ACTIVE
4010	LAB	Glengarry Memorial Hospital	20260 County Road 43	\N	Alexandria	K0C 1A0	2.16.840.1.113883.3.59.1	ACTIVE
4011	LAB	Blind River District Health Centre	525 Causley Street	\N	Blind River	P0R 1B0	2.16.840.1.113883.3.59.1	ACTIVE
4012	LAB	South Muskoka Memorial Hospital	75 Ann Street	Box 1570	Bracebridge	P1L 2E4	2.16.840.1.113883.3.59.1	ACTIVE
4014	LAB	Joseph Brant Hospital	1245 Lakeshore Rd.	\N	Burlington	L7S 0A2	2.16.840.1.113883.3.59.1	ACTIVE
4015	LAB	Chatham Kent Health Alliance - Chatham Site	80 Grand Avenue West	\N	Chatham	N7L 1B7	2.16.840.1.113883.3.59.1	ACTIVE
4016	LAB	Englehart and District Hospital Incorporated	61 -  5th Street	\N	Englehart	P0J 1H0	2.16.840.1.113883.3.59.1	ACTIVE
4017	LAB	Kirkland and District Hospital	145 Government Road East	Bag 3000	Kirkland Lake	P2N 3P4	2.16.840.1.113883.3.59.1	ACTIVE
4018	LAB	Quinte Health Care - Prince Edward County Memorial Hospital	403 Main Street East	P.O. Box 1900	Picton	K0K 2T0	2.16.840.1.113883.3.59.1	ACTIVE
4019	LAB	North Bay Regional Health Centre Laboratory	50 College Drive	\N	North Bay	P1B 0A4	2.16.840.1.113883.3.59.1	ACTIVE
4020	LAB	The Ottawa Hospital - Riverside Campus	1967 Riverside Drive	\N	Ottawa	K1H 7W9	2.16.840.1.113883.3.59.1	ACTIVE
4022	LAB	St. Thomas-Elgin General Hospital	189 Elm Street	\N	St. Thomas	N5R 5C4	2.16.840.1.113883.3.59.1	ACTIVE
4023	LAB	Grey Bruce Health Services - Southampton Site	340 High Street	\N	Southampton	N0H 2L0	2.16.840.1.113883.3.59.1	ACTIVE
4024	LAB	Humber River Hospital	1235 Wilson Ave	\N	Toronto	M3M 0B2	2.16.840.1.113883.3.59.1	ACTIVE
4027	LAB	Niagara Health System - Welland Hospital	65 Third Street	\N	Welland	L3B 4W6	2.16.840.1.113883.3.59.1	ACTIVE
4028	LAB	Woodstock General Hospital	270 Riddell Street	\N	Woodstock	N4S 6N6	2.16.840.1.113883.3.59.1	ACTIVE
4029	LAB	Lakeridge Health Ajax-Pickering	580 Harwood Avenue South	\N	Ajax	L1S 2J4	2.16.840.1.113883.3.59.1	ACTIVE
4030	LAB	Atikokan General Hospital	120 Dorothy Street	\N	Atikokan	P0T 1C0	2.16.840.1.113883.3.59.1	ACTIVE
4031	LAB	St. Francis Memorial Hospital	7 St. Francis Memorial Drive	\N	Barry's Bay	K0J 1B0	2.16.840.1.113883.3.59.1	ACTIVE
4033	LAB	Lady Minto Hospital	241 Eighth Street	P.O. Box 4000	Cochrane	P0L 1C0	2.16.840.1.113883.3.59.1	ACTIVE
4034	LAB	Collingwood General and Marine Hospital	459 Hume Street	\N	Collingwood	L9Y 1W9	2.16.840.1.113883.3.59.1	ACTIVE
4035	LAB	Dryden Regional Health Centre	58 Goodall Street	\N	Dryden	P8N 1V8	2.16.840.1.113883.3.59.1	ACTIVE
4036	LAB	Riverside Health Care Facilities Inc.	110 Victoria Avenue	\N	Fort Frances	P9A 2B7	2.16.840.1.113883.3.59.1	ACTIVE
4037	LAB	St. Joseph's Healthcare	50 Charlton Avenue East	Charlton Site	Hamilton	L8N 4A6	2.16.840.1.113883.3.59.1	ACTIVE
4038	LAB	Alexandra Hospital	29 Noxon Street	\N	Ingersoll	N5C 3V6	2.16.840.1.113883.3.59.1	ACTIVE
4039	LAB	Waterloo Regional Health Network at Midtown	835 King Street West	\N	Kitchener	N2G 1G3	2.16.840.1.113883.3.59.1	ACTIVE
4040	LAB	Waterloo Regional Health Network at Queen's Blvd	911 Queen's Boulevard	\N	Kitchener	N2M 1B2	2.16.840.1.113883.3.59.1	ACTIVE
4041	LAB	Halton Healthcare Services Corporation - Milton site	7030 Derry Road	\N	Milton	L9T 7H6	2.16.840.1.113883.3.59.1	ACTIVE
4045	LAB	Bluewater Health - Norman Site	89 Norman Street	\N	Sarnia	N7T 6S3	2.16.840.1.113883.3.59.1	ACTIVE
4046	LAB	Sault Area Hospital	750 Great Northern Road	\N	Sault Ste Marie	P6B 0A8	2.16.840.1.113883.3.59.1	ACTIVE
4047	LAB	North York General Hospital	4001 Leslie Street	\N	North York	M2K 1E1	2.16.840.1.113883.3.59.1	ACTIVE
4049	LAB	Windsor Regional Hospital, Metropolitan Campus	1995 Lens Avenue	\N	Windsor	N8W 1L9	2.16.840.1.113883.3.59.1	ACTIVE
4050	LAB	Quinte Health Care - North Hastings Hospital	1-H Manor Lane	\N	Bancroft	K0L 1C0	2.16.840.1.113883.3.59.1	ACTIVE
4051	LAB	Guelph General Hospital	115 Delhi Street	\N	Guelph	N1E 4J4	2.16.840.1.113883.3.59.1	ACTIVE
4053	LAB	Headwaters Health Care Centre- Headwaters Orangeville	100 Rolling Hills Drive	\N	Orangeville	L9W 4X9	2.16.840.1.113883.3.59.1	ACTIVE
4057	LAB	South Huron Hospital	24 Huron Street West	\N	Exeter	N0M 1S2	2.16.840.1.113883.3.59.1	ACTIVE
4058	LAB	Geraldton District Hospital	500 Hogarth Avenue	\N	Geraldton	P0T 1M0	2.16.840.1.113883.3.59.1	ACTIVE
4059	LAB	Alexandra Marine and General Hospital	120 Napier Street	\N	Goderich	N7A 1W5	2.16.840.1.113883.3.59.1	ACTIVE
4060	LAB	Providence Care Hospital	752 King Street West	\N	Kingston	K7L 4X3	2.16.840.1.113883.3.59.1	ACTIVE
4061	LAB	Southlake Regional Health Centre	596 Davis Drive	\N	Newmarket	L3Y 2P9	2.16.840.1.113883.3.59.1	ACTIVE
4063	LAB	Scarborough and Rouge Hospital - General Site	3050 Lawrence Avenue East	\N	Scarborough	M1P 2V5	2.16.840.1.113883.3.59.1	ACTIVE
4066	LAB	Ross Memorial Hospital	10 Angeline Street North	\N	Lindsay	K9V 4M8	2.16.840.1.113883.3.59.1	ACTIVE
4067	LAB	Grey Bruce Health Services - Meaford Site	229 Nelson Street West	\N	Meaford	N4L 1A3	2.16.840.1.113883.3.59.1	ACTIVE
4068	LAB	North Wellington Health Care Corporation - Mount Forest Site	630 Dublin Street	\N	Mount Forest	N0G 2L3	2.16.840.1.113883.3.59.1	ACTIVE
4069	LAB	Niagara Health System - Niagara Falls Hospital	5546 Portage Road	\N	Niagara Falls	L2E 6X2	2.16.840.1.113883.3.59.1	ACTIVE
4070	LAB	Grey Bruce Health Services - Owen Sound Site	1800-8th Street East	\N	Owen Sound	N4K 6M9	2.16.840.1.113883.3.59.1	ACTIVE
4072	LAB	Bluewater Health - CEE Site	450 Blanche Street	\N	Petrolia	N0N 1R0	2.16.840.1.113883.3.59.1	ACTIVE
4073	LAB	Lakeridge Health Port Perry	451 Paxton Street	\N	Port Perry	L9L 1A8	2.16.840.1.113883.3.59.1	ACTIVE
4077	LAB	Strathroy Middlesex General Hospital	395 Carrie Street	\N	Strathroy	N7G 3C9	2.16.840.1.113883.3.59.1	ACTIVE
4080	LAB	Thunder Bay Regional Health Sciences Centre	980 Oliver Road	\N	Thunder Bay	P7B 6V4	2.16.840.1.113883.3.59.1	ACTIVE
4081	LAB	Hotel Dieu Grace Healthcare	1453 Prince Road	\N	Windsor	N9C 3Z4	2.16.840.1.113883.3.59.1	ACTIVE
4082	LAB	North York General Hospital  - Branson Site	555 Finch Avenue West	\N	North York	M2R 1N5	2.16.840.1.113883.3.59.1	ACTIVE
4083	LAB	St. Michael's Hospital	30 Bond Street	\N	Toronto	M5B 1W8	2.16.840.1.113883.3.59.1	ACTIVE
4084	LAB	Scarborough and Rouge Hospital - Centenary Site	2867 Ellesmere Road	Margaret Birch Wing	Scarborough	M1E 4B9	2.16.840.1.113883.3.59.1	ACTIVE
4085	LAB	Sunnybrook Health Sciences Centre, Women's College Hospital site	76 Grenville Street	\N	Toronto	M5S 1B2	2.16.840.1.113883.3.59.1	ACTIVE
4086	LAB	Quinte Health Care  - Trenton Hospital	242 King Street West	\N	Trenton	K8V 5S6	2.16.840.1.113883.3.59.1	ACTIVE
4088	LAB	Halton Healthcare Services Corporation - Georgetown Campus	1 Princess Anne Drive	\N	Georgetown	L7G 2B8	2.16.840.1.113883.3.59.1	ACTIVE
4089	LAB	Huron Perth Healthcare Alliance - Stratford Site	46 General Hospital Drive	\N	Stratford	N5A 2Y6	2.16.840.1.113883.3.59.1	ACTIVE
4090	LAB	Norfolk General Hospital	365 West Street	\N	Simcoe	N3Y 1T7	2.16.840.1.113883.3.59.1	ACTIVE
4092	LAB	Brant Community Healthcare System Laboratory	200 Terrace Hill Street	\N	Brantford	N3R 1G9	2.16.840.1.113883.3.59.1	ACTIVE
4093	LAB	Haldimand War Memorial Hospital	206 John Street	\N	Dunnville	N1A 2P7	2.16.840.1.113883.3.59.1	ACTIVE
4094	LAB	Erie Shores Healthcare	194 Talbot Street West	\N	Leamington	N8H 1N9	2.16.840.1.113883.3.59.1	ACTIVE
4095	LAB	Lakeridge Health Oshawa	1 Hospital Court	\N	Oshawa	L1G 2B9	2.16.840.1.113883.3.59.1	ACTIVE
4096	LAB	Huron Perth Healthcare Alliance - Seaforth Site	24 Centennial Drive	P.O. Box 99	Seaforth	N0K 1W0	2.16.840.1.113883.3.59.1	ACTIVE
4099	LAB	Deep River and District Hospital	117 Banting Drive	\N	Deep River	K0J 1P0	2.16.840.1.113883.3.59.1	ACTIVE
4100	LAB	Temiskaming Hospital	421 Shepherdson Road, P.O. Box 4040	\N	New Liskeard	P0J 1P0	2.16.840.1.113883.3.59.1	ACTIVE
4102	LAB	Oak Valley Health - Uxbridge Hospital	4 Campbell Drive	\N	Uxbridge	L9P 1S4	2.16.840.1.113883.3.59.1	ACTIVE
4103	LAB	Chatham Kent Health Alliance - Wallaceburg Site	325 Margaret Avenue	\N	Wallaceburg	N8A 2A7	2.16.840.1.113883.3.59.1	ACTIVE
4104	LAB	Halton Healthcare Services Corporation - Oakville site	HALTON HEALTHCARE SERVICES COR	3001 HOSPITAL GATE	OAKVILLE	L6M 0L8	2.16.840.1.113883.3.59.1	ACTIVE
4105	LAB	Hornepayne Community Hospital	278 Front Street	P.O. Box 190	Hornepayne	P0M 1Z0	2.16.840.1.113883.3.59.1	ACTIVE
4106	LAB	West Parry Sound Health Centre	6 Albert Street	\N	Parry Sound	P2A 3A4	2.16.840.1.113883.3.59.1	ACTIVE
4107	LAB	Niagara Health System - Marotta Family Hospital	1200 Fourth Ave	\N	St. Catharines	L2S 0A9	2.16.840.1.113883.3.59.1	ACTIVE
4111	LAB	William Osler Health System - Brampton Civic Hospital	2100 Bovaird Drive East	\N	Brampton	L6R 3J7	2.16.840.1.113883.3.59.1	ACTIVE
4112	LAB	South Bruce Grey Health Centre - Durham	320 College Street North	\N	Durham	N0G 1R0	2.16.840.1.113883.3.59.1	ACTIVE
4113	LAB	Wilson Memorial General Hospital	28 Peninsula Road	\N	Marathon	P0T 2E0	2.16.840.1.113883.3.59.1	ACTIVE
4115	LAB	Pembroke Regional Hospital Inc.	705 MacKay Street	\N	Pembroke	K8A 1G8	2.16.840.1.113883.3.59.1	ACTIVE
4117	LAB	Winchester District Memorial Hospital	566 Louise Street	\N	Winchester	K0C 2K0	2.16.840.1.113883.3.59.1	ACTIVE
4118	LAB	Espanola General Hospital	825 McKinnon Drive	\N	Espanola	P5E 1R4	2.16.840.1.113883.3.59.1	ACTIVE
4120	LAB	Nipigon District Memorial Hospital	125 Hogan Road	\N	Nipigon	P0T 2J0	2.16.840.1.113883.3.59.1	ACTIVE
4121	LAB	Niagara Health System - Port Colborne Complex and Urgent Care Centre	260 Sugarloaf Street	\N	Port Colborne	L3K 2N7	2.16.840.1.113883.3.59.1	ACTIVE
4122	LAB	Kingston General Hospital	76 Stuart Street	\N	Kingston	K7L 2V7	2.16.840.1.113883.3.59.1	ACTIVE
4123	LAB	Toronto East General Hospital	825 Coxwell Avenue	\N	East York	M4C 3E7	2.16.840.1.113883.3.59.1	ACTIVE
4124	LAB	Huron Perth Healthcare Alliance - Clinton Site	98 Shipley Street	\N	Clinton	N0M 1L0	2.16.840.1.113883.3.59.1	ACTIVE
4127	LAB	Huntsville District Memorial Hospital	100 Frank Miller Drive	\N	Huntsville	P1H 1H7	2.16.840.1.113883.3.59.1	ACTIVE
4128	LAB	St. Joseph's Health Care London	268 Grosvenor Street	\N	London	N6A 4V2	2.16.840.1.113883.3.59.1	ACTIVE
4131	LAB	Stevenson Memorial Hospital	200 Fletcher Crescent	\N	Alliston	L9R 1W7	2.16.840.1.113883.3.59.1	ACTIVE
4132	LAB	Baycrest Hospital	3560 Bathurst Street	\N	North York	M6A 2E1	2.16.840.1.113883.3.59.1	ACTIVE
4133	LAB	Bingham Memorial Hospital	Eighth Avenue	\N	Matheson	P0K 1N0	2.16.840.1.113883.3.59.1	ACTIVE
4134	LAB	North Wellington Health Care Corporation - Palmerston Site	500 White's Road	Box 130	Palmerston	N0G 2P0	2.16.840.1.113883.3.59.1	ACTIVE
4135	LAB	Windsor Regional Hospital - Ouellette Campus	1030 Ouellette Avenue	\N	Windsor	N9A 1E1	2.16.840.1.113883.3.59.1	ACTIVE
4137	LAB	Hamilton Health Sciences - MUMC Site	1200 Main Street West	\N	Hamilton	L8N 3Z5	2.16.840.1.113883.3.59.1	ACTIVE
4139	LAB	Quinte Health Care - Belleville Hospital	265 Dundas Street East	\N	Belleville	K8N 5A9	2.16.840.1.113883.3.59.1	ACTIVE
4140	LAB	Tillsonburg District Memorial Hospital	167 Rolph Street	\N	Tillsonburg	N4G 3Y9	2.16.840.1.113883.3.59.1	ACTIVE
4141	LAB	West Lincoln Memorial Hospital	169 Main Street East	\N	Grimsby	L3M 1P3	2.16.840.1.113883.3.59.1	ACTIVE
4142	LAB	South Bruce Grey Health Centre - Kincardine	43 Queen Street	\N	Kincardine	N2Z 2Z2	2.16.840.1.113883.3.59.1	ACTIVE
4143	LAB	Huron Perth Healthcare Alliance - St. Marys Site	267 Queen Street West	\N	St. Marys	N4X 1B6	2.16.840.1.113883.3.59.1	ACTIVE
4144	LAB	Perth & Smiths Falls District Hospital - Smiths Falls Site	60 Cornelia Street West	\N	Smiths Falls	K7A 2H9	2.16.840.1.113883.3.59.1	ACTIVE
4145	LAB	St. Joseph's Health Centre	30 The Queensway	\N	Toronto	M6R 1B5	2.16.840.1.113883.3.59.1	ACTIVE
4146	LAB	Providence Transitional Care Centre	340 Union Street	\N	Kingston	K7L 5A2	2.16.840.1.113883.3.59.1	ACTIVE
4147	LAB	Northumberland Hills Hospital	1000 DePalma Drive	\N	Cobourg	K9A 5W6	2.16.840.1.113883.3.59.1	ACTIVE
4148	LAB	Cornwall Community Hospital/Hopital communautaire de Cornwall - McConnell Site	840 McConnell Avenue	\N	Cornwall	K6H 5S5	2.16.840.1.113883.3.59.1	ACTIVE
4149	LAB	Groves Memorial Community Hospital	235 Union Street East	\N	Fergus	N1M 1W3	2.16.840.1.113883.3.59.1	ACTIVE
4150	LAB	Sensenbrenner Hospital	101 Progress Crescent	\N	Kapuskasing	P5N 3H5	2.16.840.1.113883.3.59.1	ACTIVE
4151	LAB	The Religious Hospitallers of St. Joseph of the Hotel Dieu of Kingston	166 Brock Street	\N	Kingston	K7L 5G2	2.16.840.1.113883.3.59.1	ACTIVE
4152	LAB	Listowel Memorial Hospital	255 Elizabeth Street East	\N	Listowel	N4W 2P5	2.16.840.1.113883.3.59.1	ACTIVE
4153	LAB	Grey Bruce Health Services - Markdale Site	55 Isla Street	\N	Markdale	N0C 1H0	2.16.840.1.113883.3.59.1	ACTIVE
4154	LAB	Hopital de Mattawa Hospital	PO Box 70	217 Turcotte Park Road	Mattawa	P0H 1V0	2.16.840.1.113883.3.59.1	ACTIVE
4155	LAB	Trillium Health Centre - Mississauga	100 Queensway West	\N	Mississauga	L5B 1B8	2.16.840.1.113883.3.59.1	ACTIVE
4159	LAB	The Hospital For Sick Children	555 University Avenue	\N	Toronto	M5G 1X8	2.16.840.1.113883.3.59.1	ACTIVE
4160	LAB	Brockville General Hospital	75 Charles Street	\N	Brockville	K6V 1S8	2.16.840.1.113883.3.59.1	ACTIVE
4161	LAB	Cornwall Community Hospital/Hopital communautaire de Cornwall Laboratory - Second Street Site	510 Second Street East	\N	Cornwall	K6H 1Z6	2.16.840.1.113883.3.59.1	ACTIVE
4162	LAB	The Ottawa Hospital - Civic Campus	1053 Carling Avenue	\N	Ottawa	K1Y 4E9	2.16.840.1.113883.3.59.1	ACTIVE
4163	LAB	Peterborough Regional Health Centre, Hospital Drive Site	1 Hospital Drive	\N	Peterborough	K9J 7C6	2.16.840.1.113883.3.59.1	ACTIVE
4164	LAB	The Princess Margaret Hospital	610 University Avenue	Room 4-302	Toronto	M5G 2M9	2.16.840.1.113883.3.59.1	ACTIVE
4166	LAB	West Nipissing General Hospital	725 Coursol Road	\N	Sturgeon Falls	P2B 2Y6	2.16.840.1.113883.3.59.1	ACTIVE
4167	LAB	Trillium Health Centre - West Toronto	150 Sherway Drive	\N	Etobicoke	M9C 1A5	2.16.840.1.113883.3.59.1	ACTIVE
4168	LAB	Lakeridge Health Bowmanville	47 Liberty Street South	\N	Bowmanville	L1C 2N4	2.16.840.1.113883.3.59.1	ACTIVE
4169	LAB	Cambridge Memorial Hospital	700 Coronation Boulevard	\N	Cambridge	N1R 3G2	2.16.840.1.113883.3.59.1	ACTIVE
4170	LAB	Notre-Dame Hospital	1405 Edward Street	\N	Hearst	P0L 1N0	2.16.840.1.113883.3.59.1	ACTIVE
4172	LAB	Orillia Soldiers' Memorial Hospital	170 Colborne Street West	\N	Orillia	L3V 2Z3	2.16.840.1.113883.3.59.1	ACTIVE
4173	LAB	Humber River Regional Hospital - Finch Avenue Site	2111 Finch Avenue West	\N	North York	M3N 1N1	2.16.840.1.113883.3.59.1	ACTIVE
4174	LAB	Grey Bruce Health Services - Bruce Peninsula Site	369 Mary Street	\N	Wiarton	N0H 2T0	2.16.840.1.113883.3.59.1	ACTIVE
4176	LAB	Anson General Hospital	58 Anson Drive	\N	Iroquois Falls	P0K 1E0	2.16.840.1.113883.3.59.1	ACTIVE
4179	LAB	Royal Victoria Hospital Laboratory	201 Georgian Drive	\N	Barrie	L4M 6M2	2.16.840.1.113883.3.59.1	ACTIVE
4180	LAB	Hamilton Health Sciences - Hamilton General Site	237 Barton Street East	\N	Hamilton	L8L 2X2	2.16.840.1.113883.3.59.1	ACTIVE
4181	LAB	Juravinski Hospital and Cancer Centre	711 Concession Street	\N	Hamilton	L8V 1C3	2.16.840.1.113883.3.59.1	ACTIVE
4182	LAB	London Health Sciences Centre - University Hospital	339 Windermere Road	\N	London	N6A 5A5	2.16.840.1.113883.3.59.1	ACTIVE
4184	LAB	Wingham & District Hospital	270 Carling Terrace	\N	Wingham	N0G 2W0	2.16.840.1.113883.3.59.1	ACTIVE
